,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error
1048,Sharpsteen,640,1262,218,30,4,749.0,1277.0,0.020804438280166437,0.11473684210526315,0
1049,could,882,1262,108,24,4,936.0,1274.0,0.016643550624133148,0.056842105263157895,0
1050,not,1013,1265,63,21,4,1044.5,1275.5,0.014563106796116505,0.03315789473684211,0
1051,confirm,1102,1261,152,25,4,1178.0,1273.5,0.017337031900138695,0.08,0
1052,why,1276,1262,65,29,4,1308.5,1276.5,0.02011095700416089,0.034210526315789476,0
1053,the,1367,1262,61,24,4,1397.5,1274.0,0.016643550624133148,0.032105263157894734,0
1054,name,1453,1269,85,17,4,1495.5,1277.5,0.011789181692094313,0.04473684210526316,0
1055,was,1562,1268,64,18,4,1594.0,1277.0,0.012482662968099861,0.03368421052631579,0
1056,given.,1652,1261,122,31,4,1713.0,1276.5,0.021497919556171984,0.06421052631578947,0
1057,In,1807,1265,41,21,4,1827.5,1275.5,0.014563106796116505,0.02157894736842105,0
1058,"1941,",3,1355,99,25,4,52.5,1367.5,0.017337031900138695,0.05210526315789474,0
1059,Glenn,133,1352,109,24,4,187.5,1364.0,0.016643550624133148,0.057368421052631575,0
1060,T.,266,1355,34,21,4,283.0,1365.5,0.014563106796116505,0.017894736842105262,0
1061,Seaborg,332,1352,152,30,4,408.0,1367.0,0.020804438280166437,0.08,0
1062,named,507,1352,109,24,4,561.5,1364.0,0.016643550624133148,0.057368421052631575,0
1063,the,641,1352,61,24,4,671.5,1364.0,0.016643550624133148,0.032105263157894734,0
1064,newly,727,1352,108,29,4,781.0,1366.5,0.02011095700416089,0.056842105263157895,0
1065,created,860,1352,152,24,4,936.0,1364.0,0.016643550624133148,0.08,0
1066,element,1036,1352,150,24,4,1111.0,1364.0,0.016643550624133148,0.07894736842105263,0
1067,plutonium,1210,1351,198,31,4,1309.0,1366.5,0.021497919556171984,0.10421052631578948,0
1068,after,1432,1353,105,23,4,1484.5,1364.5,0.0159500693481276,0.05526315789473684,0
1069,"Pluto,",1564,1352,122,28,4,1625.0,1366.0,0.019417475728155338,0.06421052631578947,0
1070,in,1720,1351,40,25,4,1740.0,1363.5,0.017337031900138695,0.021052631578947368,0
1071,keeping,1,0,153,31,5,77.5,15.5,0.021497919556171984,0.08052631578947368,0
1072,with,176,0,88,25,5,220.0,12.5,0.017337031900138695,0.04631578947368421,0
1073,the,289,1,61,24,5,319.5,13.0,0.016643550624133148,0.032105263157894734,0
1074,tradition,377,0,195,25,5,474.5,12.5,0.017337031900138695,0.10263157894736842,0
1075,of,596,2,39,23,5,615.5,13.5,0.0159500693481276,0.020526315789473684,0
1076,naming,661,0,131,31,5,726.5,15.5,0.021497919556171984,0.06894736842105263,0
1077,elements,816,1,172,24,5,902.0,13.0,0.016643550624133148,0.09052631578947369,0
1078,after,1014,2,105,23,5,1066.5,13.5,0.0159500693481276,0.05526315789473684,0
1079,newly,1145,1,108,29,5,1199.0,15.5,0.02011095700416089,0.056842105263157895,0
1080,discovered,1277,0,219,25,5,1386.5,12.5,0.017337031900138695,0.11526315789473685,0
1081,planets,1518,1,152,30,5,1594.0,16.0,0.020804438280166437,0.08,0
1082,following,1697,0,195,31,5,1794.5,15.5,0.021497919556171984,0.10263157894736842,0
1083,"uranium,",1,90,167,29,5,84.5,104.5,0.02011095700416089,0.08789473684210526,0
1084,which,198,90,110,25,5,253.0,102.5,0.017337031900138695,0.05789473684210526,0
1085,was,330,97,64,18,5,362.0,106.0,0.012482662968099861,0.03368421052631579,0
1086,named,419,91,109,24,5,473.5,103.0,0.016643550624133148,0.057368421052631575,0
1087,after,552,92,105,23,5,604.5,103.5,0.0159500693481276,0.05526315789473684,0
1088,"Uranus,",682,94,146,25,5,755.0,106.5,0.017337031900138695,0.07684210526315789,0
1089,and,860,91,64,24,5,892.0,103.0,0.016643550624133148,0.03368421052631579,0
1090,"neptunium,",947,90,211,31,5,1052.5,105.5,0.021497919556171984,0.11105263157894738,0
1091,which,1188,90,110,25,5,1243.0,102.5,0.017337031900138695,0.05789473684210526,0
1092,was,1320,97,64,18,5,1352.0,106.0,0.012482662968099861,0.03368421052631579,0
1093,named,1409,91,109,24,5,1463.5,103.0,0.016643550624133148,0.057368421052631575,0
1094,after,1542,92,105,23,5,1594.5,103.5,0.0159500693481276,0.05526315789473684,0
1095,Neptune.,1672,94,168,27,5,1756.0,107.5,0.01872399445214979,0.08842105263157894,0
1096,Most,0,184,86,21,5,43.0,194.5,0.014563106796116505,0.045263157894736845,0
1097,languages,113,181,193,30,5,209.5,196.0,0.020804438280166437,0.10157894736842105,0
1098,use,331,187,63,18,5,362.5,196.0,0.012482662968099861,0.03315789473684211,0
1099,the,421,181,61,24,5,451.5,193.0,0.016643550624133148,0.032105263157894734,0
1100,name,507,188,85,17,5,549.5,196.5,0.011789181692094313,0.04473684210526316,0
1101,"""Pluto""",621,181,144,24,5,693.0,193.0,0.016643550624133148,0.07578947368421053,0
1102,in,796,180,40,25,5,816.0,192.5,0.017337031900138695,0.021052631578947368,0
1103,various,858,180,152,25,5,934.0,192.5,0.017337031900138695,0.08,0
1104,transliterations.,1037,180,363,25,5,1218.5,192.5,0.017337031900138695,0.19105263157894736,0
1105,In,1433,184,41,21,5,1453.5,194.5,0.014563106796116505,0.02157894736842105,0
1106,"Japanese,",1498,184,188,27,5,1592.0,197.5,0.01872399445214979,0.09894736842105263,0
1107,an,1718,188,42,17,5,1739.0,196.5,0.011789181692094313,0.022105263157894735,0
1108,astronomer,2,274,215,21,5,109.5,284.5,0.014563106796116505,0.11315789473684211,0
1109,suggested,245,271,195,30,5,342.5,286.0,0.020804438280166437,0.10263157894736842,0
1110,a,464,278,19,17,5,473.5,286.5,0.011789181692094313,0.01,0
1111,translation,509,270,239,25,5,628.5,282.5,0.017337031900138695,0.12578947368421053,0
1112,meaning,770,270,154,31,5,847.0,285.5,0.021497919556171984,0.08105263157894736,0
1113,"""Star",951,273,102,22,5,1002.0,284.0,0.015256588072122053,0.05368421052631579,0
1114,of,1080,272,39,23,5,1099.5,283.5,0.0159500693481276,0.020526315789473684,0
1115,the,1147,271,61,24,5,1177.5,283.0,0.016643550624133148,0.032105263157894734,0
1116,King,1233,270,87,31,5,1276.5,285.5,0.021497919556171984,0.045789473684210526,0
1117,(God),1352,271,90,27,5,1397.0,284.5,0.01872399445214979,0.04736842105263158,0
1118,of,1476,272,39,23,5,1495.5,283.5,0.0159500693481276,0.020526315789473684,0
1119,the,1543,271,61,24,5,1573.5,283.0,0.016643550624133148,0.032105263157894734,0
1120,"Underworld"",",1628,271,256,28,5,1756.0,285.0,0.019417475728155338,0.13473684210526315,0
1121,and,2,361,64,24,5,34.0,373.0,0.016643550624133148,0.03368421052631579,0
1122,this,91,360,83,25,5,132.5,372.5,0.017337031900138695,0.04368421052631579,0
1123,was,198,367,64,18,5,230.0,376.0,0.012482662968099861,0.03368421052631579,0
1124,borrowed,286,361,176,24,5,374.0,373.0,0.016643550624133148,0.09263157894736843,0
1125,into,488,360,82,25,5,529.0,372.5,0.017337031900138695,0.0431578947368421,0
1126,"Chinese,",596,360,166,29,5,679.0,374.5,0.02011095700416089,0.08736842105263158,0
1127,"Korean,",793,364,145,25,5,865.5,376.5,0.017337031900138695,0.07631578947368421,0
1128,and,970,361,64,24,5,1002.0,373.0,0.016643550624133148,0.03368421052631579,0
1129,Vietnamese.,1056,360,234,25,5,1173.0,372.5,0.017337031900138695,0.1231578947368421,0
1130,Some,1322,363,84,22,5,1364.0,374.0,0.015256588072122053,0.04421052631578947,0
1131,Indian,1433,360,129,25,5,1497.5,372.5,0.017337031900138695,0.06789473684210526,0
1132,languages,1587,361,193,30,5,1683.5,376.0,0.020804438280166437,0.10157894736842105,0
1133,use,1805,367,63,18,5,1836.5,376.0,0.012482662968099861,0.03315789473684211,0
1134,the,3,451,61,24,5,33.5,463.0,0.016643550624133148,0.032105263157894734,0
1135,name,89,458,85,17,5,131.5,466.5,0.011789181692094313,0.04473684210526316,0
1136,"Pluto,",200,451,122,28,5,261.0,465.0,0.019417475728155338,0.06421052631578947,0
1137,but,352,451,64,24,5,384.0,463.0,0.016643550624133148,0.03368421052631579,0
1138,"others,",442,451,144,28,5,514.0,465.0,0.019417475728155338,0.07578947368421053,0
1139,such,619,451,85,24,5,661.5,463.0,0.016643550624133148,0.04473684210526316,0
1140,as,728,457,40,18,5,748.0,466.0,0.012482662968099861,0.021052631578947368,0
1141,"Hindi,",793,450,123,29,5,854.5,464.5,0.02011095700416089,0.06473684210526316,0
1142,use,947,457,63,18,5,978.5,466.0,0.012482662968099861,0.03315789473684211,0
1143,the,1037,451,61,24,5,1067.5,463.0,0.016643550624133148,0.032105263157894734,0
1144,name,1123,458,85,17,5,1165.5,466.5,0.011789181692094313,0.04473684210526316,0
1145,of,1234,452,39,23,5,1253.5,463.5,0.0159500693481276,0.020526315789473684,0
1146,the,1301,451,61,24,5,1331.5,463.0,0.016643550624133148,0.032105263157894734,0
1147,Guardian,1387,450,175,25,5,1474.5,462.5,0.017337031900138695,0.09210526315789473,0
1148,of,1586,452,39,23,5,1605.5,463.5,0.0159500693481276,0.020526315789473684,0
1149,Hell,1651,451,84,24,5,1693.0,463.0,0.016643550624133148,0.04421052631578947,0
1150,in,1764,450,40,25,5,1784.0,462.5,0.017337031900138695,0.021052631578947368,0
1151,Hindu,1,540,109,25,5,55.5,552.5,0.017337031900138695,0.057368421052631575,0
1152,and,134,541,64,24,5,166.0,553.0,0.016643550624133148,0.03368421052631579,0
1153,Buddhist,221,540,173,25,5,307.5,552.5,0.017337031900138695,0.09105263157894737,0
1154,mythology.,418,541,212,30,5,524.0,556.0,0.020804438280166437,0.11157894736842106,0
1155,Polynesian,662,540,218,30,5,771.0,555.0,0.020804438280166437,0.11473684210526315,0
1156,languages,905,541,193,30,5,1001.5,556.0,0.020804438280166437,0.10157894736842105,0
1157,also,1124,541,84,24,5,1166.0,553.0,0.016643550624133148,0.04421052631578947,0
1158,tend,1235,541,85,24,5,1277.5,553.0,0.016643550624133148,0.04473684210526316,0
1159,to,1345,544,39,21,5,1364.5,554.5,0.014563106796116505,0.020526315789473684,0
1160,use,1409,547,63,18,5,1440.5,556.0,0.012482662968099861,0.03315789473684211,0
1161,the,1499,541,61,24,5,1529.5,553.0,0.016643550624133148,0.032105263157894734,0
1162,name,1585,548,85,17,5,1627.5,556.5,0.011789181692094313,0.04473684210526316,0
1163,of,1696,542,39,23,5,1715.5,553.5,0.0159500693481276,0.020526315789473684,0
1164,their,1763,540,104,25,5,1815.0,552.5,0.017337031900138695,0.05473684210526316,0
1165,indigenous,4,630,214,31,5,111.0,645.5,0.021497919556171984,0.11263157894736842,0
1166,god,244,631,64,30,5,276.0,646.0,0.020804438280166437,0.03368421052631579,0
1167,of,332,632,39,23,5,351.5,643.5,0.0159500693481276,0.020526315789473684,0
1168,the,399,631,61,24,5,429.5,643.0,0.016643550624133148,0.032105263157894734,0
1169,underworld.,485,631,233,24,5,601.5,643.0,0.016643550624133148,0.12263157894736842,0
1170,Once,67,725,85,21,5,109.5,735.5,0.014563106796116505,0.04473684210526316,0
1171,"found,",179,722,121,28,5,239.5,736.0,0.019417475728155338,0.06368421052631579,0
1172,Pluto's,332,722,150,24,5,407.0,734.0,0.016643550624133148,0.07894736842105263,0
1173,faintness,509,721,193,25,5,605.5,733.5,0.017337031900138695,0.10157894736842105,0
1174,and,728,722,64,24,5,760.0,734.0,0.016643550624133148,0.03368421052631579,0
1175,lack,817,722,84,24,5,859.0,734.0,0.016643550624133148,0.04421052631578947,0
1176,of,926,723,39,23,5,945.5,734.5,0.0159500693481276,0.020526315789473684,0
1177,a,992,729,19,17,5,1001.5,737.5,0.011789181692094313,0.01,0
1178,resolvable,1036,722,216,24,5,1144.0,734.0,0.016643550624133148,0.11368421052631579,0
1179,disc,1277,721,85,25,5,1319.5,733.5,0.017337031900138695,0.04473684210526316,0
1180,cast,1388,725,84,21,5,1430.0,735.5,0.014563106796116505,0.04421052631578947,0
1181,doubt,1497,722,107,24,5,1550.5,734.0,0.016643550624133148,0.05631578947368421,0
1182,on,1630,729,42,17,5,1651.0,737.5,0.011789181692094313,0.022105263157894735,0
1183,the,1697,722,61,24,5,1727.5,734.0,0.016643550624133148,0.032105263157894734,0
1184,idea,1786,721,83,25,5,1827.5,733.5,0.017337031900138695,0.04368421052631579,0
1185,that,3,812,83,24,5,44.5,824.0,0.016643550624133148,0.04368421052631579,0
1186,it,114,811,38,25,5,133.0,823.5,0.017337031900138695,0.02,0
1187,was,176,818,64,18,5,208.0,827.0,0.012482662968099861,0.03368421052631579,0
1188,Lowell's,266,812,172,24,5,352.0,824.0,0.016643550624133148,0.09052631578947369,0
1189,Planet,464,812,128,24,5,528.0,824.0,0.016643550624133148,0.06736842105263158,0
1190,X.,617,815,35,21,5,634.5,825.5,0.014563106796116505,0.018421052631578946,0
1191,Estimates,684,811,194,25,5,781.0,823.5,0.017337031900138695,0.10210526315789474,0
1192,of,904,813,39,23,5,923.5,824.5,0.0159500693481276,0.020526315789473684,0
1193,Pluto's,970,812,150,24,5,1045.0,824.0,0.016643550624133148,0.07894736842105263,0
1194,mass,1144,818,86,18,5,1187.0,827.0,0.012482662968099861,0.045263157894736845,0
1195,were,1254,819,86,17,5,1297.0,827.5,0.011789181692094313,0.045263157894736845,0
1196,revised,1366,811,152,25,5,1442.0,823.5,0.017337031900138695,0.08,0
1197,downward,1541,812,175,24,5,1628.5,824.0,0.016643550624133148,0.09210526315789473,0
1198,throughout,3,902,215,30,5,110.5,917.0,0.020804438280166437,0.11315789473684211,0
1199,the,245,902,61,24,5,275.5,914.0,0.016643550624133148,0.032105263157894734,0
1200,20th,332,902,86,24,5,375.0,914.0,0.016643550624133148,0.045263157894736845,0
1201,century.,442,905,166,26,5,525.0,918.0,0.018030513176144243,0.08736842105263158,0
1202,Astronomers,638,905,240,21,5,758.0,915.5,0.014563106796116505,0.12631578947368421,0
1203,initially,906,901,193,30,5,1002.5,916.0,0.020804438280166437,0.10157894736842105,0
1204,calculated,1124,902,218,24,5,1233.0,914.0,0.016643550624133148,0.11473684210526315,0
1205,its,1368,901,60,25,5,1398.0,913.5,0.017337031900138695,0.031578947368421054,0
1206,mass,1452,908,86,18,5,1495.0,917.0,0.012482662968099861,0.045263157894736845,0
1207,based,1562,902,110,24,5,1617.0,914.0,0.016643550624133148,0.05789473684210526,0
1208,on,1696,909,42,17,5,1717.0,917.5,0.011789181692094313,0.022105263157894735,0
1209,its,1764,901,60,25,5,1794.0,913.5,0.017337031900138695,0.031578947368421054,0
1210,presumed,0,992,176,30,5,88.0,1007.0,0.020804438280166437,0.09263157894736843,0
1211,effect,200,993,128,23,5,264.0,1004.5,0.0159500693481276,0.06736842105263158,0
1212,on,354,999,42,17,5,375.0,1007.5,0.011789181692094313,0.022105263157894735,0
1213,Neptune,418,995,152,27,5,494.0,1008.5,0.01872399445214979,0.08,0
1214,and,596,992,64,24,5,628.0,1004.0,0.016643550624133148,0.03368421052631579,0
1215,Uranus.,682,995,146,21,5,755.0,1005.5,0.014563106796116505,0.07684210526315789,0
1216,In,861,995,41,21,5,881.5,1005.5,0.014563106796116505,0.02157894736842105,0
1217,"1931,",927,995,99,25,5,976.5,1007.5,0.017337031900138695,0.05210526315789474,0
1218,Pluto,1058,992,106,24,5,1111.0,1004.0,0.016643550624133148,0.05578947368421053,0
1219,was,1188,998,64,18,5,1220.0,1007.0,0.012482662968099861,0.03368421052631579,0
1220,calculated,1278,992,218,24,5,1387.0,1004.0,0.016643550624133148,0.11473684210526315,0
1221,to,1521,995,39,21,5,1540.5,1005.5,0.014563106796116505,0.020526315789473684,0
1222,be,1584,992,42,24,5,1605.0,1004.0,0.016643550624133148,0.022105263157894735,0
1223,roughly,1652,992,151,30,5,1727.5,1007.0,0.020804438280166437,0.07947368421052632,0
1224,the,1829,992,61,24,5,1859.5,1004.0,0.016643550624133148,0.032105263157894734,0
1225,mass,0,1088,86,18,5,43.0,1097.0,0.012482662968099861,0.045263157894736845,0
1226,of,112,1083,39,23,5,131.5,1094.5,0.0159500693481276,0.020526315789473684,0
1227,Earth,178,1082,108,24,5,232.0,1094.0,0.016643550624133148,0.056842105263157895,0
1228,with,308,1081,88,25,5,352.0,1093.5,0.017337031900138695,0.04631578947368421,0
1229,further,421,1082,148,24,5,495.0,1094.0,0.016643550624133148,0.07789473684210527,0
1230,calculations,596,1081,260,25,5,726.0,1093.5,0.017337031900138695,0.1368421052631579,0
1231,in,884,1081,40,25,5,904.0,1093.5,0.017337031900138695,0.021052631578947368,0
1232,1948,949,1085,82,21,5,990.0,1095.5,0.014563106796116505,0.0431578947368421,0
1233,bringing,1056,1081,176,31,5,1144.0,1096.5,0.021497919556171984,0.09263157894736843,0
1234,the,1257,1082,61,24,5,1287.5,1094.0,0.016643550624133148,0.032105263157894734,0
1235,mass,1342,1088,86,18,5,1385.0,1097.0,0.012482662968099861,0.045263157894736845,0
1236,down,1453,1082,87,24,5,1496.5,1094.0,0.016643550624133148,0.045789473684210526,0
1237,to,1565,1085,39,21,5,1584.5,1095.5,0.014563106796116505,0.020526315789473684,0
1238,roughly,1630,1082,151,30,5,1705.5,1097.0,0.020804438280166437,0.07947368421052632,0
1239,that,1807,1082,83,24,5,1848.5,1094.0,0.016643550624133148,0.04368421052631579,0
1240,of,2,1173,39,23,5,21.5,1184.5,0.0159500693481276,0.020526315789473684,0
1241,Mars.,66,1175,102,21,5,117.0,1185.5,0.014563106796116505,0.05368421052631579,0
1242,In,201,1175,41,21,5,221.5,1185.5,0.014563106796116505,0.02157894736842105,0
1243,"1976,",267,1175,99,25,5,316.5,1187.5,0.017337031900138695,0.05210526315789474,0
1244,Dale,397,1172,85,24,5,439.5,1184.0,0.016643550624133148,0.04473684210526316,0
1245,"Cruikshank,",508,1171,232,29,5,624.0,1185.5,0.02011095700416089,0.12210526315789473,0
1246,Carl,772,1172,83,24,5,813.5,1184.0,0.016643550624133148,0.04368421052631579,0
1247,Pilcher,882,1171,149,25,5,956.5,1183.5,0.017337031900138695,0.07842105263157895,0
1248,and,1058,1172,64,24,5,1090.0,1184.0,0.016643550624133148,0.03368421052631579,0
1249,David,1145,1171,109,25,5,1199.5,1183.5,0.017337031900138695,0.057368421052631575,0
1250,Morrison,1276,1171,176,25,5,1364.0,1183.5,0.017337031900138695,0.09263157894736843,0
1251,of,1476,1173,39,23,5,1495.5,1184.5,0.0159500693481276,0.020526315789473684,0
1252,the,1543,1172,61,24,5,1573.5,1184.0,0.016643550624133148,0.032105263157894734,0
1253,University,1628,1171,219,30,5,1737.5,1186.0,0.020804438280166437,0.11526315789473685,0
1254,of,2,1263,39,23,5,21.5,1274.5,0.0159500693481276,0.020526315789473684,0
1255,Hawaii,67,1261,129,25,5,131.5,1273.5,0.017337031900138695,0.06789473684210526,0
1256,calculated,222,1262,218,24,5,331.0,1274.0,0.016643550624133148,0.11473684210526315,0
1257,Pluto's,464,1262,150,24,5,539.0,1274.0,0.016643550624133148,0.07894736842105263,0
1258,reflectance,640,1262,238,24,5,759.0,1274.0,0.016643550624133148,0.12526315789473685,0
1259,for,905,1263,60,23,5,935.0,1274.5,0.0159500693481276,0.031578947368421054,0
1260,the,993,1262,61,24,5,1023.5,1274.0,0.016643550624133148,0.032105263157894734,0
1261,first,1081,1261,105,25,5,1133.5,1273.5,0.017337031900138695,0.05526315789473684,0
1262,"time,",1213,1261,99,29,5,1262.5,1275.5,0.02011095700416089,0.05210526315789474,0
1263,finding,1345,1261,151,31,5,1420.5,1276.5,0.021497919556171984,0.07947368421052632,0
1264,that,1521,1262,83,24,5,1562.5,1274.0,0.016643550624133148,0.04368421052631579,0
1265,it,1632,1261,38,25,5,1651.0,1273.5,0.017337031900138695,0.02,0
1266,matched,1694,1262,154,24,5,1771.0,1274.0,0.016643550624133148,0.08105263157894736,0
1267,methane,0,1352,152,24,5,76.0,1364.0,0.016643550624133148,0.08,0
1268,ice's;,180,1351,121,29,5,240.5,1365.5,0.02011095700416089,0.06368421052631579,0
1269,this,333,1351,83,25,5,374.5,1363.5,0.017337031900138695,0.04368421052631579,0
1270,meant,440,1355,108,21,5,494.0,1365.5,0.014563106796116505,0.056842105263157895,0
1271,Pluto,574,1352,106,24,5,627.0,1364.0,0.016643550624133148,0.05578947368421053,0
1272,had,705,1352,65,24,5,737.5,1364.0,0.016643550624133148,0.034210526315789476,0
1273,to,795,1355,39,21,5,814.5,1365.5,0.014563106796116505,0.020526315789473684,0
1274,be,858,1352,42,24,5,879.0,1364.0,0.016643550624133148,0.022105263157894735,0
1275,exceptionally,926,1351,283,31,5,1067.5,1366.5,0.021497919556171984,0.14894736842105263,0
1276,luminous,1235,1351,171,25,5,1320.5,1363.5,0.017337031900138695,0.09,0
1277,for,1433,1353,60,23,5,1463.0,1364.5,0.0159500693481276,0.031578947368421054,0
1278,its,1522,1351,60,25,5,1552.0,1363.5,0.017337031900138695,0.031578947368421054,0
1279,size,1609,1351,83,25,5,1650.5,1363.5,0.017337031900138695,0.04368421052631579,0
1280,and,1718,1352,64,24,5,1750.0,1364.0,0.016643550624133148,0.03368421052631579,0
1281,therefore,3,1,193,24,6,99.5,13.0,0.016643550624133148,0.10157894736842105,0
1282,could,222,1,108,24,6,276.0,13.0,0.016643550624133148,0.056842105263157895,0
1283,not,353,4,63,21,6,384.5,14.5,0.014563106796116505,0.03315789473684211,0
1284,be,440,1,42,24,6,461.0,13.0,0.016643550624133148,0.022105263157894735,0
1285,more,506,8,86,17,6,549.0,16.5,0.011789181692094313,0.045263157894736845,0
1286,than,619,1,85,24,6,661.5,13.0,0.016643550624133148,0.04473684210526316,0
1287,1,729,4,16,21,6,737.0,14.5,0.014563106796116505,0.008421052631578947,0
1288,percent,770,4,152,27,6,846.0,17.5,0.01872399445214979,0.08,0
1289,the,949,1,61,24,6,979.5,13.0,0.016643550624133148,0.032105263157894734,0
1290,mass,1034,7,86,18,6,1077.0,16.0,0.012482662968099861,0.045263157894736845,0
1291,of,1146,2,39,23,6,1165.5,13.5,0.0159500693481276,0.020526315789473684,0
1292,Earth.,1212,1,122,24,6,1273.0,13.0,0.016643550624133148,0.06421052631578947,0
1293,(Pluto's,1374,1,164,27,6,1456.0,14.5,0.01872399445214979,0.0863157894736842,0
1294,reflectance,1564,1,238,24,6,1683.0,13.0,0.016643550624133148,0.12526315789473685,0
1295,is,1830,0,38,25,6,1849.0,12.5,0.017337031900138695,0.02,0
1296,1.4-1.9,3,94,148,21,6,77.0,104.5,0.014563106796116505,0.07789473684210527,0
1297,times,179,90,105,25,6,231.5,102.5,0.017337031900138695,0.05526315789473684,0
1298,greater,310,94,149,27,6,384.5,107.5,0.01872399445214979,0.07842105263157895,0
1299,than,487,91,85,24,6,529.5,103.0,0.016643550624133148,0.04473684210526316,0
1300,that,597,91,83,24,6,638.5,103.0,0.016643550624133148,0.04368421052631579,0
1301,of,706,92,39,23,6,725.5,103.5,0.0159500693481276,0.020526315789473684,0
1302,Earth.),772,91,142,27,6,843.0,104.5,0.01872399445214979,0.07473684210526316,0
1303,In,949,94,41,21,6,969.5,104.5,0.014563106796116505,0.02157894736842105,0
1304,"1978,",1015,94,99,25,6,1064.5,106.5,0.017337031900138695,0.05210526315789474,0
1305,the,1147,91,61,24,6,1177.5,103.0,0.016643550624133148,0.032105263157894734,0
1306,discovery,1233,90,196,30,6,1331.0,105.0,0.020804438280166437,0.1031578947368421,0
1307,of,1454,92,39,23,6,1473.5,103.5,0.0159500693481276,0.020526315789473684,0
1308,Pluto's,1520,91,150,24,6,1595.0,103.0,0.016643550624133148,0.07894736842105263,0
1309,moon,1694,98,88,17,6,1738.0,106.5,0.011789181692094313,0.04631578947368421,0
1310,Charon,2,181,130,24,6,67.0,193.0,0.016643550624133148,0.06842105263157895,0
1311,allowed,156,181,152,24,6,232.0,193.0,0.016643550624133148,0.08,0
1312,the,333,181,61,24,6,363.5,193.0,0.016643550624133148,0.032105263157894734,0
1313,measurement,418,184,240,21,6,538.0,194.5,0.014563106796116505,0.12631578947368421,0
1314,of,684,182,39,23,6,703.5,193.5,0.0159500693481276,0.020526315789473684,0
1315,Pluto's,750,181,150,24,6,825.0,193.0,0.016643550624133148,0.07894736842105263,0
1316,mass,924,187,86,18,6,967.0,196.0,0.012482662968099861,0.045263157894736845,0
1317,for,1037,182,60,23,6,1067.0,193.5,0.0159500693481276,0.031578947368421054,0
1318,the,1125,181,61,24,6,1155.5,193.0,0.016643550624133148,0.032105263157894734,0
1319,first,1213,180,105,25,6,1265.5,192.5,0.017337031900138695,0.05526315789473684,0
1320,time:,1345,180,99,25,6,1394.5,192.5,0.017337031900138695,0.05210526315789474,0
1321,roughly,1476,181,151,30,6,1551.5,196.0,0.020804438280166437,0.07947368421052632,0
1322,0.2%,1653,182,85,24,6,1695.5,194.0,0.016643550624133148,0.04473684210526316,0
1323,that,1763,181,83,24,6,1804.5,193.0,0.016643550624133148,0.04368421052631579,0
1324,of,2,272,39,23,6,21.5,283.5,0.0159500693481276,0.020526315789473684,0
1325,"Earth,",68,271,122,28,6,129.0,285.0,0.019417475728155338,0.06421052631578947,0
1326,and,222,271,64,24,6,254.0,283.0,0.016643550624133148,0.03368421052631579,0
1327,far,311,272,60,23,6,341.0,283.5,0.0159500693481276,0.031578947368421054,0
1328,too,399,274,61,21,6,429.5,284.5,0.014563106796116505,0.032105263157894734,0
1329,small,487,271,104,24,6,539.0,283.0,0.016643550624133148,0.05473684210526316,0
1330,to,619,274,39,21,6,638.5,284.5,0.014563106796116505,0.020526315789473684,0
1331,account,684,274,150,21,6,759.0,284.5,0.014563106796116505,0.07894736842105263,0
1332,for,861,272,60,23,6,891.0,283.5,0.0159500693481276,0.031578947368421054,0
1333,the,949,271,61,24,6,979.5,283.0,0.016643550624133148,0.032105263157894734,0
1334,discrepancies,1035,270,283,31,6,1176.5,285.5,0.021497919556171984,0.14894736842105263,0
1335,in,1346,270,40,25,6,1366.0,282.5,0.017337031900138695,0.021052631578947368,0
1336,the,1411,271,61,24,6,1441.5,283.0,0.016643550624133148,0.032105263157894734,0
1337,orbit,1498,270,106,25,6,1551.0,282.5,0.017337031900138695,0.05578947368421053,0
1338,of,1630,272,39,23,6,1649.5,283.5,0.0159500693481276,0.020526315789473684,0
1339,Uranus.,1694,274,146,21,6,1767.0,284.5,0.014563106796116505,0.07684210526315789,0
1340,Subsequent,2,361,216,30,6,110.0,376.0,0.020804438280166437,0.11368421052631579,0
1341,searches,245,361,171,24,6,330.5,373.0,0.016643550624133148,0.09,0
1342,for,443,362,60,23,6,473.0,373.5,0.0159500693481276,0.031578947368421054,0
1343,an,530,368,42,17,6,551.0,376.5,0.011789181692094313,0.022105263157894735,0
1344,alternative,596,360,238,25,6,715.0,372.5,0.017337031900138695,0.12526315789473685,0
1345,Planet,860,361,128,24,6,924.0,373.0,0.016643550624133148,0.06736842105263158,0
1346,"X,",1013,364,35,25,6,1030.5,376.5,0.017337031900138695,0.018421052631578946,0
1347,notably,1079,361,152,29,6,1155.0,375.5,0.02011095700416089,0.08,0
1348,by,1254,361,43,29,6,1275.5,375.5,0.02011095700416089,0.022631578947368423,0
1349,Robert,1321,361,129,24,6,1385.5,373.0,0.016643550624133148,0.06789473684210526,0
1350,Sutton,1476,363,130,22,6,1541.0,374.0,0.015256588072122053,0.06842105263157895,0
1351,"Harrington,",1629,360,233,31,6,1745.5,375.5,0.021497919556171984,0.12263157894736842,0
1352,failed.,3,450,143,25,6,74.5,462.5,0.017337031900138695,0.07526315789473684,0
1353,In,179,454,41,21,6,199.5,464.5,0.014563106796116505,0.02157894736842105,0
1354,"1992,",245,454,99,25,6,294.5,466.5,0.017337031900138695,0.05210526315789474,0
